Product Name,Profit
"GlobeWeis Clasp Envelope, with clear poly window",191.295
"Wilson Jones Binder Covers, Economy",191.11665
"Deflect-O Door Stop, Duo Pack",191.09745
"Hon Shipping Labels, Alphabetical",191.0445
"Ibico Binder, Durable",190.9425
Panasonic KP-150 Electric Pencil Sharpener,190.2096
"Ames Manila Envelope, Recycled",188.727
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),188.62920000000003
"Kleencut Box Cutter, Serrated",188.58974999999998
Samsung Galaxy S4,187.797
Newell Chalk Holder,187.75650000000002
"Rubbermaid Door Stop, Erganomic",187.4466
"Cameo Peel and Seal, Set of 50",187.425
Cisco Small Business SPA 502G VoIP phone,187.08704999999998
Vinyl Sectional Post Binders,186.615
"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",185.907
"Sanford Pens, Water Color",185.6958
"Kraft Business Envelopes, Security-Tint",185.085
"Ikea Corner Shelving, Mobile",184.96200000000002
"Eaton Parchment Paper, 8.5 x 11",184.815
"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",184.785
"Jiffy Mailers, Set of 50",184.626
"Eldon Photo Frame, Black",184.3884
"Acco Binder Covers, Durable",184.3605
"Jiffy Business Envelopes, Security-Tint",184.038
"Brother Ink, Digital",183.86784000000011
"Apple Speaker Phone, with Caller ID",183.78
Steel Personal Filing/Posting Tote,183.76425
Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,183.5652
"Nokia Speaker Phone, with Caller ID",183.2376
"Hamilton Beach Microwave, Black",182.838
"Kleencut Trimmer, Steel",182.175
"Novimex Chairmat, Red",181.96050000000002
"Enermax Memo Slips, Multicolor",181.62539999999998
"Enermax Computer Printout Paper, Premium",181.44
HTC One Mini,181.42559999999997
"GlobeWeis Peel and Seal, with clear poly window",181.3485
Xerox 1988,181.233
"Avery Removable Labels, Adjustable",181.011
Xerox 1893,180.76590000000002
"OIC Staples, Metal",180.60299999999998
Razer Kraken PRO Over Ear PC and Music Headset,179.97750000000002
"Eldon Door Stop, Duo Pack",179.56799999999998
"Harbour Creations Steel Folding Chair, Set of Two",179.29530000000005
"Ibico Hole Reinforcements, Economy",179.055
"SanDisk Keyboard, Bluetooth",178.929
Xerox 1937,178.7088
"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",178.61399999999998
"Hon Shipping Labels, Laser Printer Compatible",178.58715
"Avery Binder, Recycled",178.0137
"Deflect-O Stacking Tray, Black",177.79275
"Elite Letter Opener, Steel",177.6
"Enermax Memo Slips, Recycled",177.34500000000003
"Ibico Binder, Recycled",177.0789
"Deflect-O Photo Frame, Black",177.0483
"Kleencut Shears, High Speed",176.59799999999998
"Cardinal Index Tab, Durable",176.478
"Rubbermaid Light Bulb, Durable",176.41755
"Kleencut Letter Opener, High Speed",176.4
"Deflect-O Clock, Duo Pack",176.38785000000001
Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,175.308
Avery Non-Stick Binders,175.0395
"Smead Legal Exhibit Labels, Alphabetical",174.92355
GBC DocuBind P100 Manual Binding Machine,174.2790000000001
"Tenex Folders, Single Width",174.2775
"Peel & Seel Recycled Catalog Envelopes, Brown",174.033
"Green Canvas Binder for 8-1/2"" x 14"" Sheets",173.33999999999997
"Logitech Flash Drive, Bluetooth",172.85985
"Rogers Box, Industrial",172.6155
"SanDisk Router, Bluetooth",172.55025000000006
Xerox 1943,172.40775
"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",171.939
LG G2,171.72
"Cuisinart Toaster, Red",171.72
"Wilson Jones Hole Reinforcements, Recycled",171.40785
"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",171.19755
"Kleencut Scissors, Steel",171.0
Prismacolor Color Pencil Set,170.8224
"OIC Thumb Tacks, Bulk Pack",170.55315
GE 30524EE4,170.5113
"Accos Paper Clips, Bulk Pack",170.4744
Panasonic Kx-TS550,170.4546
"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",169.8165
Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,169.77900000000002
"Harbour Creations Rocking Chair, Black",169.77749999999992
"Hoover Coffee Grinder, Red",169.587
Home/Office Personal File Carts,169.455
"SanDisk Flash Drive, Programmable",168.86999999999998
"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",168.861
"Cameo Clasp Envelope, Security-Tint",168.68385
"OIC Push Pins, 12 Pack",168.645
"Avery File Folder Labels, Adjustable",168.402
"White Envelopes, White Envelopes with Clear Poly Window",168.36
"Stockwell Rubber Bands, 12 Pack",167.6769
"Stockwell Staples, Metal",167.6025
"Cameo Business Envelopes, Recycled",167.37675
"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",166.9536
Ibico Plastic Spiral Binding Combs,166.896
"Breville Blender, Black",166.71
Newell 319,166.656
"Acme Scissors, High Speed",166.65
"Elite Scissors, High Speed",166.61250000000004
Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,166.1688
"Acco 3-Hole Punch, Economy",166.15965
Xerox 1914,166.0824
"Jiffy Business Envelopes, Recycled",166.01639999999998
"Deflect-O Door Stop, Durable",165.8745
"Xerox Memo Slips, Premium",165.5595
"Jiffy Business Envelopes, Set of 50",165.555
"Eldon Shelving, Wire Frame",165.4245
"Panasonic Phone, Red",164.7351
"Boston Model 1800 Electric Pencil Sharpener, Gray",164.6775
"OIC Rubber Bands, Metal",164.6775
"Avery Color Coded Labels, Alphabetical",164.64600000000002
"Boston Pens, Fluorescent",164.52599999999998
"GlobeWeis Clasp Envelope, Security-Tint",164.1195
"Motorola Headset, with Caller ID",164.07
"SanDisk Memory Card, Bluetooth",163.98000000000002
"Bush Floating Shelf Set, Mobile",163.8612
"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",163.71
Boston 1799 Powerhouse Electric Pencil Sharpener,163.674
"Hamilton Beach Blender, Black",163.4913
Fellowes Stor/Drawer Steel Plus Storage Drawers,163.18529999999998
"Brother Ink, High-Speed",162.66899999999998
"Stockwell Thumb Tacks, Metal",162.16275
Wilson SignalBoost 841262 DB PRO Amplifier Kit,161.9775
"Smead Folders, Single Width",161.7654
"Executive Impressions 14""",161.38979999999998
"Wilson Jones Index Tab, Economy",161.27625
"OIC Paper Clips, 12 Pack",161.25
"StarTech Printer, Wireless",161.2305
"Xerox Cards & Envelopes, Multicolor",160.74
"Iceberg Nesting Folding Chair, 19w x 6d x 43h",160.6872
Ooma Telo VoIP Home Phone System,160.63725
"Avery Shipping Labels, Alphabetical",160.53555
"Sanford Pens, Blue",160.305
Xerox 226,160.1856
"Elite Box Cutter, Easy Grip",159.93
GBC VeloBinder Manual Binding System,159.79560000000004
Avery Heavy-Duty EZD View Binder with Locking Rings,159.6558
"GlobeWeis Interoffice Envelope, with clear poly window",159.3174
"GlobeWeis Interoffice Envelope, Security-Tint",158.79
"Motorola Headset, VoIP",158.7492
"Nokia Signal Booster, Cordless",158.56875
"Cardinal Binder, Durable",157.8444
"Hon Color Coded Labels, Laser Printer Compatible",156.68595
"Stockwell Staples, Bulk Pack",155.7495
"Eaton Cards & Envelopes, 8.5 x 11",155.355
Globe Weis Peel & Seel First Class Envelopes,155.277
"Hamilton Beach Toaster, White",154.6875
"Ibico Binder Covers, Economy",154.65225
Boston KS Multi-Size Manual Pencil Sharpener,154.4928
"SanDisk Message Books, Premium",154.30769999999998
"Acco Hole Reinforcements, Durable",154.254
"Kraft Peel and Seal, Security-Tint",154.19025
"Eldon Box, Single Width",154.15200000000002
"Breville Toaster, Silver",153.45
"Novimex Removable Labels, Laser Printer Compatible",153.3903
"Novimex File Folder Labels, 5000 Label Set",153.21
"BIC Highlighters, Fluorescent",152.84879999999998
"Eaton Memo Slips, Multicolor",151.965
"Sauder Floating Shelf Set, Traditional",151.74
Wilson Jones Standard D-Ring Binders,151.7289
"GlobeWeis Peel and Seal, Security-Tint",151.626
"Safco 3-Shelf Cabinet, Mobile",150.44339999999977
Fellowes Basic Home/Office Series Surge Protectors,150.3084
"Elite Ruler, Steel",150.29999999999998
"Hoover Toaster, Red",149.93669999999997
"GlobeWeis Peel and Seal, Set of 50",149.88465
"Advantus Clock, Black",149.19375000000002
"Novimex Legal Exhibit Labels, 5000 Label Set",149.1915
"Bevis Computer Table, with Bottom Storage",149.004
"Wilson Jones Binder Covers, Durable",148.76175000000003
Grandstream GXP1160 VoIP phone,148.41764999999998
"Eldon Door Stop, Erganomic",147.57
"Fellowes Folders, Wire Frame",147.177
"Performers Binder/Pad Holder, Black",147.1575
"SAFCO Chairmat, Set of Two",146.9979
"Advantus Clock, Durable",146.907
"Jiffy Clasp Envelope, Security-Tint",146.418
"Nokia Audio Dock, Cordless",146.38455000000002
"StarTech Phone, White",146.352
"Smead Removable Labels, Adjustable",146.20725
"BIC Highlighters, Water Color",145.78379999999999
Xerox 1883,145.6176
"Stockwell Push Pins, Assorted Sizes",145.60379999999998
"SlimView Poly Binder, 3/8""",145.40279999999998
"Harbour Creations Legal Exhibit Labels, Adjustable",145.28475
"Avery Color Coded Labels, 5000 Label Set",144.4014
"Dania 3-Shelf Cabinet, Metal",144.195
"Fellowes Trays, Blue",144.1395
"Enermax Router, Bluetooth",143.94599999999986
"Xerox Note Cards, Multicolor",143.913
"Kraft Business Envelopes, Recycled",143.8494
"Harbour Creations Color Coded Labels, Laser Printer Compatible",143.241
"Eldon Box, Wire Frame",143.124
"Boston Markers, Fluorescent",142.8915
"Safco Chair Connectors, 6/Carton",142.2999
"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",141.8256
"Canon Personal Copier, Color",141.81174000000001
"Konica Calculator, Durable",141.80625
"Rubbermaid Door Stop, Durable",141.74385
"Elite Box Cutter, Serrated",141.53715
"OIC Paper Clips, Bulk Pack",141.12
Premium Transparent Presentation Covers by GBC,140.98559999999998
Hon Every-Day Series Multi-Task Chairs,140.98499999999993
"Avery Index Tab, Durable",140.95950000000005
Xerox 1938,140.826
"Stiletto Letter Opener, High Speed",140.805
"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",140.7834
"Tenex Door Stop, Duo Pack",140.7825
"Avery File Folder Labels, Alphabetical",140.55689999999998
Kensington Orbit Wireless Mobile Trackball for PC and Mac,140.3766
"Tenex Shelving, Blue",139.89000000000001
"Deflect-o EconoMat Nonstudded, No Bevel Mat",139.45499999999998
Digium D40 VoIP phone,139.3092
"GlobeWeis Clasp Envelope, Set of 50",138.82500000000002
"Enermax Memory Card, Programmable",138.74130000000002
Boston 19500 Mighty Mite Electric Pencil Sharpener,138.73275
"Computer Room Manger, 14""",138.3648
"Stanley Markers, Blue",138.15285
"Stanley Highlighters, Easy-Erase",137.99175
Logitech Wireless Performance Mouse MX for PC and Mac,137.9862
"Stiletto Trimmer, High Speed",137.67749999999998
"Avery Binder, Clear",137.59679999999997
"Accos Push Pins, Bulk Pack",137.475
"Binney & Smith Canvas, Blue",137.35979999999995
"Executive Impressions 13"" Chairman Wall Clock",136.7505
"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",136.7505
Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,136.7148
"Tenex Personal Project File with Scoop Front Design, Black",136.68720000000002
"Novimex Legal Exhibit Labels, Alphabetical",136.518
3M Office Air Cleaner,136.395
Mitel 5320 IP Phone VoIP phone,136.0728
"Cameo Mailers, with clear poly window",135.57
"Enermax Cards & Envelopes, Recycled",135.399
"OIC Clamps, Metal",134.964
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,134.56079999999997
Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,134.38320000000002
"Green Bar Message Books, Multicolor",133.368
Jet-Pak Recycled Peel 'N' Seal Padded Mailers,133.18575
Xerox 1887,133.1694
"Hon Metal Bookcases, Black",133.08749999999998
"Memorex Flash Drive, Programmable",133.065
Kensington 6 Outlet Guardian Standard Surge Protector,132.7104
"Wilson Jones Index Tab, Recycled",132.552
"Fiskars Scissors, Easy Grip",132.519
"Binney & Smith Highlighters, Blue",132.30450000000002
"Stiletto Ruler, Easy Grip",132.27
"Kraft Peel and Seal, with clear poly window",132.17655000000002
"Stiletto Scissors, Serrated",131.931
"Fellowes Box, Industrial",131.7276
Model L Table or Wall-Mount Pencil Sharpener,131.6868
Logitech K350 2.4Ghz Wireless Keyboard,131.39280000000002
"Novimex Steel Folding Chair, Black",131.31600000000003
"SanDisk Memo Slips, 8.5 x 11",131.06400000000002
"Jiffy Peel and Seal, with clear poly window",130.90275
"Ames Manila Envelope, Set of 50",130.58999999999997
"Boston Highlighters, Easy-Erase",130.488
"Kraft Manila Envelope, Recycled",130.36335
"Sharp Copy Machine, Color",130.35612
"Enermax Mouse, Programmable",129.65265
DAX Natural Wood-Tone Poster Frame,128.6928
"Rogers Folders, Single Width",128.538
Cisco Unified IP Phone 7945G VoIP phone,127.87125
Plantronics Voyager Pro Legend,127.87125
"Hoover Blender, White",127.626
"Avery Index Tab, Economy",127.61595
"Accos Rubber Bands, Bulk Pack",127.56599999999999
"Harbour Creations Legal Exhibit Labels, Alphabetical",127.47
"OIC Push Pins, Bulk Pack",127.44585000000001
"Kleencut Scissors, Serrated",127.17
"Avery 3-Hole Punch, Recycled",126.56025
VariCap6 Expandable Binder,126.528
Avery Binding System Hidden Tab Executive Style Index Sets,126.528
Xerox 1929,126.07679999999999
"Belkin Mouse, USB",125.6292
"Accos Staples, 12 Pack",125.526
"Rubbermaid Light Bulb, Duo Pack",125.4375
Plantronics HL10 Handset Lifter,125.2692
Toshiba IPT2010-SD IP Telephone,125.091
Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,125.064
"Jiffy Peel and Seal, Set of 50",125.0424
"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",124.65674999999999
"Apple Signal Booster, VoIP",124.5411
"BOSTON Ranger #55 Pencil Sharpener, Black",124.36215
"Eaton Parchment Paper, Recycled",124.32180000000001
"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",124.17165
"Elite Scissors, Steel",123.6387
"Acme Ruler, Serrated",123.51
"Advantus Rubber Bands, 12 Pack",123.48
"Acme Letter Opener, High Speed",123.39
Xerox 188,123.1524
"SanDisk Mouse, Erganomic",122.595
"Xerox Memo Slips, Recycled",122.57820000000001
Xerox 214,122.4288
"Fiskars Ruler, Serrated",122.3715
"Hon Legal Exhibit Labels, Laser Printer Compatible",122.274
"Tenex Frame, Black",121.85820000000002
"Hon File Folder Labels, Adjustable",121.641
"Rogers Trays, Single Width",121.41000000000001
"Okidata Card Printer, White",121.34700000000004
"Tenex Clock, Black",121.28250000000003
"Sortfiler Multipurpose Personal File Organizer, Black",120.96045000000001
"GlobeWeis Business Envelopes, Security-Tint",120.3066
"Konica Calculator, Wireless",120.02175
Eldon Radial Chair Mat for Low to Medium Pile Carpets,119.94
Office Star - Contemporary Task Swivel Chair,119.8584
Xerox 1913,119.8368
"Eaton Note Cards, Multicolor",119.808
GBC Twin Loop Wire Binding Elements,119.80799999999999
"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",119.79299999999999
"OIC Clamps, 12 Pack",119.76
Luxo Professional Combination Clamp-On Lamps,119.691
Binding Machine Supplies,119.5596
Global Ergonomic Managers Chair,119.4468
"Avery Color Coded Labels, Laser Printer Compatible",119.4435
"Kleencut Scissors, Easy Grip",119.16
"Advantus Paper Clips, Metal",119.1393
"Okidata Calculator, Durable",118.95599999999999
"Avery Hole Reinforcements, Recycled",118.49895000000001
Avery 511,118.47840000000001
"Rubbermaid Light Bulb, Black",118.4274
"Neat Ideas Personal Hanging Folder Files, Black",118.39559999999999
"Green Bar Computer Printout Paper, Premium",118.26
"SanDisk Memory Card, USB",118.17
Personal Creations Ink Jet Cards and Labels,118.12920000000003
"Kleencut Ruler, Serrated",117.765
Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,117.76319999999998
"Acco Six-Outlet Power Strip, 4' Cord Length",117.663
"Accos Push Pins, Metal",117.57000000000001
Canvas Sectional Post Binders,117.5586
"SanDisk Parchment Paper, Premium",117.1296
Motorola L703CM,116.9925
"Smead Round Labels, Laser Printer Compatible",116.87100000000001
Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,116.76689999999999
"Hon Legal Exhibit Labels, 5000 Label Set",116.7645
"Smead Folders, Blue",116.45700000000001
"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",116.343
"SanDisk Cards & Envelopes, 8.5 x 11",116.298
Panasonic KP-380BK Classic Electric Pencil Sharpener,116.03550000000001
"Ames Peel and Seal, Security-Tint",115.36425000000003
"GlobeWeis Business Envelopes, with clear poly window",114.9408
"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",114.6267
Eldon Portable Mobile Manager,114.534
"BIC Pens, Easy-Erase",114.48750000000001
"GlobeWeis Business Envelopes, Recycled",114.37199999999999
"Decoflex Hanging Personal Folder File, Blue",114.26219999999999
Xerox 1918,113.9544
"Belkin Keyboard, Programmable",113.9175
"Ames Clasp Envelope, Set of 50",113.868
Acco 6 Outlet Guardian Premium Surge Suppressor,113.7864
Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,113.56799999999998
"BIC Pens, Blue",113.529
"Hon Legal Exhibit Labels, Alphabetical",113.469
"Okidata Calculator, Wireless",113.445
"Harbour Creations File Folder Labels, Alphabetical",113.27099999999999
"Elite Scissors, Easy Grip",113.18625
"Fellowes Shelving, Industrial",113.17319999999998
"Stockwell Thumb Tacks, Assorted Sizes",113.14305
"Tenex Photo Frame, Durable",113.03055
SANFORD Major Accent Highlighters,112.99680000000001
"Boston School Pro Electric Pencil Sharpener, 1670",112.9221
Wilson Electronics DB Pro Signal Booster,112.77
Xerox 1894,112.752
Tennsco Single-Tier Lockers,112.602
"Green Bar Memo Slips, Premium",112.545
"Enermax Flash Drive, Programmable",112.17779999999999
"Novimex Color Coded Labels, Laser Printer Compatible",112.05
Avery 473,111.78
"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",111.78
"Eaton Message Books, 8.5 x 11",111.726
Xerox 1922,111.6
"Motorola Signal Booster, VoIP",111.55499999999999
Fellowes Advanced Computer Series Surge Protectors,111.258
"Advantus Push Pins, 12 Pack",111.1194
"Avery Legal Exhibit Labels, Adjustable",110.91900000000001
3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,110.916
"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",110.77380000000001
"SanDisk Memo Slips, Multicolor",110.6301
"Ames Manila Envelope, with clear poly window",110.61225
"#10 White Business Envelopes,4 1/8 x 9 1/2",110.47349999999999
"Xerox Color Copier Paper, 11"" x 17"", Ream",110.3172
Xerox 1890,110.115
"BIC Pencil Sharpener, Easy-Erase",110.0916
Aluminum Screw Posts,109.87199999999999
White GlueTop Scratch Pads,109.1904
Global Highback Leather Tilter in Burgundy,109.18799999999999
"Elite Letter Opener, Easy Grip",108.83699999999999
"Eldon Stacking Tray, Black",108.81
"Enermax Memo Slips, Premium",108.71999999999998
"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",107.955
"SAFCO Executive Leather Armchair, Black",107.86499999999998
Xerox 1880,107.7954
Fellowes Super Stor/Drawer,107.66250000000001
"Kleencut Box Cutter, Easy Grip",107.13449999999999
"Elite Shears, Steel",107.02289999999999
"Cameo Interoffice Envelope, with clear poly window",106.98899999999999
"Belkin Keyboard, Erganomic",106.9134
"Advantus Rubber Bands, Assorted Sizes",106.8372
"Cuisinart Blender, Black",106.72980000000001
"Tenex Box, Wire Frame",106.2945
Round Specialty Laser Printer Labels,106.0038
Embossed Ink Jet Note Cards,105.6276
"Bush 3-Shelf Cabinet, Mobile",105.57509999999996
"Rubbermaid Photo Frame, Black",105.52499999999999
RCA Visys Integrated PBX 8-Line Router,105.50924999999998
"Tenex Stacking Tray, Erganomic",105.396
"Xerox Parchment Paper, Premium",105.327
"Sanford Sketch Pad, Blue",105.30900000000001
Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,105.2676
"Nokia Office Telephone, Full Size",105.04980000000003
Memorex Micro Travel Drive 16 GB,104.0949
Xerox 1940,104.0652
Xerox 1898,103.8072
Xerox 193,103.68
"Stiletto Ruler, Steel",103.44600000000001
"Hon Round Table, Fully Assembled",103.428
"StarTech Phone, Red",103.07249999999999
"Kleencut Ruler, High Speed",102.78
Xerox 1944,102.3264
"Maxell 74 Minute CD-R Spindle, 50/Pack",101.91420000000001
Boston Home & Office Model 2000 Electric Pencil Sharpeners,101.45849999999999
"Fellowes Strictly Business Drawer File, Letter/Legal Size",101.412
"Samsung Headset, with Caller ID",101.142
"Smead Shipping Labels, 5000 Label Set",100.86000000000001
Nortel Business Series Terminal T7208 Digital phone,100.0728
"Smead Box, Blue",100.0335
"Kleencut Ruler, Easy Grip",100.026
Belkin F5C206VTEL 6 Outlet Surge,99.963
Fellowes Superior 10 Outlet Split Surge Protector,99.3366
"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",99.32835
Belkin F9M820V08 8 Outlet Surge,99.2838
"Samsung Signal Booster, VoIP",98.406
"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",98.1666
Xerox 1905,97.9776
"Xerox Message Books, Recycled",97.90019999999998
"Hon Color Coded Labels, 5000 Label Set",97.8
"Personal Filing Tote with Lid, Black/Gray",97.713
"Sharp Ink, High-Speed",97.65048
Deluxe Chalkboard Eraser Cleaner,96.67349999999999
"Cardinal Hole Reinforcements, Clear",96.492
"Acco Index Tab, Durable",96.351
"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",96.3108
"KitchenAid Coffee Grinder, Black",96.3
"SAFCO Chairmat, Black",96.21674999999999
"Xerox Note Cards, 8.5 x 11",96.06540000000001
"Hon Coffee Table, Adjustable Height",95.409
"StarTech Card Printer, Wireless",95.2875
"Companion Letter/Legal File, Black",95.1552
"Novimex File Folder Labels, Alphabetical",95.136
"Novimex Shipping Labels, Adjustable",95.02199999999999
"Sauder Facets Collection Library, Sky Alder Finish",94.8939
"Harbour Creations Round Labels, 5000 Label Set",94.81859999999999
"Avery File Folder Labels, Laser Printer Compatible",94.794
Petty Cash Envelope,94.62960000000001
"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",94.0275
Holmes Odor Grabber,93.8742
Safco Steel Mobile File Cart,93.78
"HP Personal Copier, Color",93.62751
Plantronics Voyager Pro HD - Bluetooth Headset,93.5856
"Bevis Round Table, Fully Assembled",93.528
"Ibico Hole Reinforcements, Recycled",93.51
"Kraft Peel and Seal, Set of 50",93.44415000000001
"Deflect-O Light Bulb, Black",93.249
"Logitech Mouse, Programmable",93.24000000000001
"Jiffy Clasp Envelope, with clear poly window",93.12
"Novimex Color Coded Labels, Alphabetical",92.7306
Economy #2 Pencils,92.61600000000001
Avery 50,92.28345
"Tenex Stacking Tray, Durable",92.229
"Boston Pens, Easy-Erase",91.4625
"OIC Push Pins, Assorted Sizes",91.089
"Xerox Parchment Paper, 8.5 x 11",90.87
Tensor Computer Mounted Lamp,90.45675
"Fiskars Ruler, Easy Grip",90.39
"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",90.3609
24-Hour Round Wall Clock,90.2097
"SanDisk Memory Card, Erganomic",90.03090000000002
Polycom CX300 Desktop Phone USB VoIP phone,89.994
Panasonic KP-4ABK Battery-Operated Pencil Sharpener,89.8389
"Samsung Headset, Full Size",89.352
"SanDisk Cards & Envelopes, Recycled",89.28675000000001
"Apple Audio Dock, Cordless",89.055
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",89.0274
Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,89.019
"Chromcraft Computer Table, Adjustable Height",89.01000000000002
Xerox 1895,88.80300000000001
Avery 490,88.8
Acme Box Cutter Scissors,88.38719999999999
"Binney & Smith Pencil Sharpener, Fluorescent",88.17150000000001
"Fiskars Trimmer, Steel",88.146
"Kraft Clasp Envelope, with clear poly window",87.5355
"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",87.3618
"Logitech Keyboard, USB",87.285
"Wilson Jones Binder Covers, Clear",87.05250000000001
"Acme 10"" Easy Grip Assistive Scissors",86.7735
Xerox 1907,86.57400000000001
Xerox 1933,86.57400000000001
"Harbour Creations File Folder Labels, 5000 Label Set",86.49000000000001
"Ames Clasp Envelope, Recycled",86.4
Fellowes Mighty 8 Compact Surge Protector,86.3502
"Accos Staples, Assorted Sizes",86.265
Recycled Steel Personal File for Standard File Folders,86.25240000000001
"Hewlett Personal Copier, Digital",86.24249999999999
"Harbour Creations Shipping Labels, Laser Printer Compatible",86.1858
DMI Arturo Collection Mission-style Design Wood Chair,86.0586
"SanDisk Message Books, Multicolor",85.758
"Hon Shipping Labels, 5000 Label Set",85.64399999999999
"Accos Staples, Metal",85.53150000000001
"Eaton Memo Slips, 8.5 x 11",85.53
Ibico Recycled Linen-Style Covers,85.38390000000001
Avery Arch Ring Binders,85.38390000000001
"Hamilton Beach Coffee Grinder, White",85.17000000000002
Desktop 3-Pocket Hot File,84.396
"Xerox Parchment Paper, Multicolor",84.342
"Kleencut Ruler, Steel",84.30000000000001
NeatDesk Desktop Scanner & Digital Filing System,83.9979
"Avery Hole Reinforcements, Clear",83.904
"StarTech Calculator, White",83.88900000000001
"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",83.7675
"Eldon Stacking Tray, Erganomic",83.66460000000001
Xerox 1979,83.646
Xerox 197,83.646
Xerox 1925,83.646
Stanley Contemporary Battery Pencil Sharpeners,83.304
Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,83.13599999999998
"Eureka Hand Vacuum, Bagless",83.0424
"Okidata Card Printer, Red",82.98
Newell 345,82.7328
"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",82.524
"Leather Task Chair, Black",81.88199999999999
"Fiskars Trimmer, Serrated",81.51
"Eldon Image Series Desk Accessories, Ebony",81.50999999999999
Newell 307,81.4926
"Sanford Pens, Fluorescent",81.38250000000002
"Office Star Bag Chairs, Red",81.117
"Ibico Binder, Economy",80.673
"Accos Clamps, Assorted Sizes",80.517
"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",80.28150000000001
JM Magazine Binder,80.2386
"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",80.1021
"OIC Paper Clips, Assorted Sizes",80.07300000000001
"Elite Box Cutter, Steel",79.8975
Flexible Leather- Look Classic Collection Ring Binder,79.548
Xerox 225,79.3152
"Cardinal Hole Reinforcements, Recycled",79.2
Logitech G13 Programmable Gameboard with LCD Display,79.1901
Cherry 142-key Programmable Keyboard,79.15379999999999
Xerox 1903,79.1154
"Hamilton Beach Coffee Grinder, Silver",79.05825
"Southworth 100% Résumé Paper, 24lb.",78.77250000000001
Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,78.7395
Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,78.65625
"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",78.47370000000001
"Avery Removable Labels, 5000 Label Set",78.426
"Stockwell Push Pins, Metal",78.28950000000002
Premier Electric Letter Opener,78.2055
"Advantus Push Pins, Assorted Sizes",77.778
Carina Double Wide Media Storage Towers in Natural & Black,77.7408
"Eldon Clock, Durable",77.62499999999999
"OIC Push Pins, Metal",77.613
"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",77.4795
Newell 34,77.376
"Smead File Folder Labels, Alphabetical",77.301
